InvoiceId,Date,TotalSalesAmount,CustomerId
30022,08/07/2022,3.15,30022
30023,08/07/2022,11,30023
30024,08/07/2022,12.5,30024
30025,08/07/2022,7.75,30025
30026,08/07/2022,3.4,30026
30027,08/07/2022,8.85,30027
30028,08/07/2022,2.5,30028
30029,08/07/2022,2.25,30029
30030,08/07/2022,8.75,30030
30031,08/07/2022,19.95,30031
30032,08/07/2022,29.7,30032
30033,08/07/2022,22.5,30033
30034,08/07/2022,14.799999999999999,30034
30035,08/07/2022,29,30035
30036,08/07/2022,1.9,30036
30037,08/07/2022,0.75,30037
30038,08/07/2022,45,30038
30039,08/07/2022,18.15,30039
30040,08/07/2022,18,30040
30041,08/07/2022,22.5,30041
30042,08/07/2022,24.799999999999997,30042
30043,08/07/2022,13.45,30043
30044,08/07/2022,30.5,30044
30045,08/07/2022,21.3,30045
30046,08/07/2022,5.25,30046
30047,08/07/2022,29,30047
30048,08/07/2022,13.25,30048
30049,08/07/2022,16.799999999999997,30049
30050,08/07/2022,9.5,30050
30051,08/07/2022,9.5,30051
30052,08/07/2022,4.65,30052
30053,08/07/2022,2.5,30053
30054,08/07/2022,25.4,30054
30055,08/07/2022,11.75,30055
30056,08/07/2022,9,30056
30057,08/07/2022,0.75,30057
30058,08/07/2022,18.45,30058
30059,08/07/2022,5.699999999999999,30059
30060,08/07/2022,0.75,30060
30061,08/07/2022,24.799999999999997,30061
30062,08/07/2022,3,30062
30063,08/07/2022,30.1,30063
30064,08/07/2022,7.6,30064
30065,08/07/2022,5.25,30065
30066,08/07/2022,3.5,30066
30067,08/07/2022,7.55,30067
30068,08/07/2022,3.75,30068
30069,08/07/2022,15.75,30069
30070,08/07/2022,5,30070
30071,08/07/2022,7.25,30071
30072,08/07/2022,15.45,30072
30073,08/07/2022,8.549999999999999,30073
30074,08/07/2022,21,30074
30075,08/07/2022,11.9,30075
30076,08/07/2022,8.75,30076
30077,08/07/2022,4.5,30077
30078,08/07/2022,15.149999999999999,30078
30079,08/07/2022,6.25,30079
30080,08/07/2022,3.75,30080
30081,08/07/2022,21,30081
30082,08/07/2022,2.5,30082
30083,08/07/2022,8.549999999999999,30083
30084,08/07/2022,2.25,30084
30085,08/07/2022,4.75,30085
30086,08/07/2022,11.25,30086
30087,08/07/2022,21,30087
30088,08/07/2022,9.8,30088
30089,08/07/2022,8.5,30089
30090,08/07/2022,35.5,30090
30091,08/07/2022,1.75,30091
30092,08/07/2022,9.799999999999999,30092
30093,08/07/2022,11.25,30093
30094,08/07/2022,6.25,30094
30095,08/07/2022,12.75,30095
30096,08/07/2022,5.7,30096
30097,08/07/2022,12.85,30097
30098,08/07/2022,14.35,30098
30099,08/07/2022,5,30099
30100,08/07/2022,21,30100
30101,08/07/2022,15.75,30101
30102,08/07/2022,20.15,30102
30103,08/07/2022,3.8,30103
30104,08/07/2022,14,30104
30105,08/07/2022,2.5,30105
30106,08/07/2022,5.25,30106
30107,08/07/2022,42.5,30107
30108,08/07/2022,6.6499999999999995,30108
30109,08/07/2022,16,30109
30110,08/07/2022,5.65,30110
30111,08/07/2022,7.7,30111
30112,08/07/2022,21.049999999999997,30112
30113,08/07/2022,16.95,30113
30114,08/07/2022,7.6,30114
30115,08/07/2022,12.5,30115
30116,08/07/2022,26.25,30116
30117,08/07/2022,16.25,30117
30118,08/07/2022,28.75,30118
30119,08/07/2022,7.5,30119
30120,08/07/2022,31.5,30120
30121,08/07/2022,15.049999999999999,30121
30122,08/07/2022,31.5,30122
30123,08/07/2022,6.6499999999999995,30123
30124,08/07/2022,8.25,30124
30125,08/07/2022,11.399999999999999,30125
30126,08/07/2022,24.65,30126
30127,08/07/2022,12,30127
30128,08/08/2022,10,30128
30129,08/08/2022,11.049999999999999,30129
30130,08/08/2022,7.949999999999999,30130
30131,08/08/2022,0.95,30131
30132,08/08/2022,18,30132
30133,08/08/2022,6.75,30133
30134,08/08/2022,2.25,30134
30135,08/08/2022,3.8,30135
30136,08/08/2022,11.25,30136
30137,08/08/2022,15.2,30137
30138,08/08/2022,20,30138
30139,08/08/2022,17.6,30139
30140,08/08/2022,32.95,30140
30141,08/08/2022,16.25,30141
30142,08/08/2022,14,30142
30143,08/08/2022,15.5,30143
30144,08/08/2022,21.95,30144
30145,08/08/2022,7.5,30145
30146,08/08/2022,9.299999999999999,30146
30147,08/08/2022,12.5,30147
30148,08/08/2022,16.95,30148
30149,08/08/2022,39.8,30149
30150,08/08/2022,5.25,30150
30151,08/08/2022,12.25,30151
30152,08/08/2022,9.45,30152
30153,08/08/2022,11.75,30153
30154,08/08/2022,8.75,30154
30155,08/08/2022,8.55,30155
30156,08/08/2022,1.5,30156
30157,08/08/2022,7.6,30157
30158,08/08/2022,12.399999999999999,30158
30159,08/08/2022,9,30159
30160,08/08/2022,13.399999999999999,30160
30161,08/08/2022,6.3,30161
30162,08/08/2022,24.75,30162
30163,08/08/2022,5.7,30163
30164,08/08/2022,13.5,30164
30165,08/08/2022,18.75,30165
30166,08/08/2022,1.25,30166
30167,08/08/2022,0.75,30167
30168,08/08/2022,7.8999999999999995,30168
30169,08/08/2022,17.2,30169
30170,08/08/2022,12,30170
30171,08/08/2022,1.5,30171
30172,08/08/2022,14.1,30172
30173,08/08/2022,16.25,30173
30174,08/08/2022,13.5,30174
30175,08/08/2022,16.6,30175
30176,08/08/2022,30,30176
30177,08/08/2022,4.5,30177
30178,08/08/2022,6.25,30178
30179,08/08/2022,19.25,30179
30180,08/08/2022,14,30180
30181,08/08/2022,30.4,30181
30182,08/08/2022,2.95,30182
30183,08/08/2022,10,30183
30184,08/08/2022,17.1,30184
30185,08/08/2022,7.6,30185
30186,08/08/2022,2.5,30186
30187,08/08/2022,4.5,30187
30188,08/08/2022,20.25,30188
30189,08/08/2022,2.5,30189
30190,08/08/2022,22.35,30190
30191,08/08/2022,0.95,30191
30192,08/08/2022,30,30192
30193,08/08/2022,8.549999999999999,30193
30194,08/08/2022,7.5,30194
30195,08/08/2022,3.8,30195
30196,08/08/2022,12.649999999999999,30196
30197,08/08/2022,7.5,30197
30198,08/08/2022,1.5,30198
30199,08/08/2022,10.5,30199
30200,08/08/2022,9.6,30200
30201,08/08/2022,14.399999999999999,30201
30202,08/08/2022,16.35,30202
30203,08/08/2022,29,30203
30204,08/08/2022,3,30204
30205,08/08/2022,15,30205
30206,08/08/2022,16.25,30206
30207,08/08/2022,8.549999999999999,30207
30208,08/08/2022,35.25,30208
30209,08/08/2022,1.9,30209
30210,08/08/2022,21.9,30210
30211,08/08/2022,17.5,30211
30212,08/08/2022,13.75,30212
30213,08/08/2022,4.75,30213
30214,08/08/2022,4.75,30214
30215,08/08/2022,17.25,30215
30216,08/08/2022,15,30216
30217,08/08/2022,2.25,30217
30218,08/08/2022,7.75,30218
30219,08/08/2022,11.85,30219
30220,08/08/2022,11,30220
30221,08/08/2022,24.65,30221
30222,08/08/2022,14.999999999999998,30222
30223,08/08/2022,8.75,30223
30224,08/08/2022,2.5,30224
30225,08/08/2022,4.5,30225
30226,08/08/2022,11.5,30226
30227,08/08/2022,5.5,30227
30228,08/08/2022,14.75,30228
30229,08/08/2022,2.8499999999999996,30229
30230,08/08/2022,8.75,30230
30231,08/08/2022,5,30231
30232,08/09/2022,6.95,30232
30233,08/09/2022,11,30233
30234,08/09/2022,6.6499999999999995,30234
30235,08/09/2022,24.05,30235
30236,08/09/2022,23,30236
30237,08/09/2022,15.75,30237
30238,08/09/2022,11.25,30238
30239,08/09/2022,26.549999999999997,30239
30240,08/09/2022,13.75,30240
30241,08/09/2022,3.5,30241
30242,08/09/2022,1.25,30242
30243,08/09/2022,39.25,30243
30244,08/09/2022,17.2,30244
30245,08/09/2022,13.399999999999999,30245
30246,08/09/2022,14.5,30246
30247,08/09/2022,8.85,30247
30248,08/09/2022,28.35,30248
30249,08/09/2022,3.95,30249
30250,08/09/2022,17.8,30250
30251,08/09/2022,10,30251
30252,08/09/2022,11.25,30252
30253,08/09/2022,22.5,30253
30254,08/09/2022,8.75,30254
30255,08/09/2022,2.25,30255
30256,08/09/2022,20.25,30256
30257,08/09/2022,1.25,30257
30258,08/09/2022,19.05,30258
30259,08/09/2022,20,30259
30260,08/09/2022,12.5,30260
30261,08/09/2022,10.5,30261
30262,08/09/2022,29.2,30262
30263,08/09/2022,13.5,30263
30264,08/09/2022,7.6,30264
30265,08/09/2022,5.699999999999999,30265
30266,08/09/2022,1.25,30266
30267,08/09/2022,5.699999999999999,30267
30268,08/09/2022,12.85,30268
30269,08/09/2022,16.25,30269
30270,08/09/2022,6,30270
30271,08/09/2022,7,30271
30272,08/09/2022,5.699999999999999,30272
30273,08/09/2022,18.049999999999997,30273
30274,08/09/2022,6,30274
30275,08/09/2022,8.75,30275
30276,08/09/2022,12.25,30276
30277,08/09/2022,6.8,30277
30278,08/09/2022,12.85,30278
30279,08/09/2022,14.4,30279
30280,08/09/2022,16.75,30280
30281,08/09/2022,14.1,30281
30282,08/09/2022,9.149999999999999,30282
30283,08/09/2022,14.75,30283
30284,08/09/2022,10.75,30284
30285,08/09/2022,7.5,30285
30286,08/09/2022,21,30286
30287,08/09/2022,19.8,30287
30288,08/09/2022,7.6,30288
30289,08/09/2022,10.399999999999999,30289
30290,08/09/2022,28.75,30290
30291,08/09/2022,15.1,30291
30292,08/09/2022,13.399999999999999,30292
30293,08/09/2022,17.55,30293
30294,08/09/2022,5.25,30294
30295,08/09/2022,6.25,30295
30296,08/09/2022,10.35,30296
30297,08/09/2022,8.75,30297
30298,08/09/2022,15.299999999999999,30298
30299,08/09/2022,8.549999999999999,30299
30300,08/09/2022,12.25,30300
30301,08/09/2022,14,30301
30302,08/09/2022,15.700000000000001,30302
30303,08/09/2022,7.5,30303
30304,08/09/2022,11.75,30304
30305,08/09/2022,21.95,30305
30306,08/09/2022,12.649999999999999,30306
30307,08/09/2022,17.15,30307
30308,08/09/2022,3.75,30308
30309,08/09/2022,13.099999999999998,30309
30310,08/09/2022,15,30310
30311,08/09/2022,18,30311
30312,08/09/2022,18.8,30312
30313,08/09/2022,3.75,30313
30314,08/09/2022,9,30314
30315,08/09/2022,26.75,30315
30316,08/09/2022,13.299999999999999,30316
30317,08/09/2022,8.549999999999999,30317
30318,08/09/2022,23.5,30318
30319,08/09/2022,25.200000000000003,30319
30320,08/09/2022,4.5,30320
30321,08/09/2022,0.95,30321
30322,08/09/2022,13.5,30322
30323,08/09/2022,20,30323
30324,08/09/2022,24,30324
30325,08/09/2022,9.7,30325
30326,08/09/2022,12.75,30326
30327,08/09/2022,1.25,30327
30328,08/09/2022,9.85,30328
30329,08/09/2022,10,30329
30330,08/09/2022,5.5,30330
30331,08/09/2022,11.399999999999999,30331
30332,08/09/2022,20.5,30332
30333,08/09/2022,7.6,30333
30334,08/09/2022,15.5,30334
30335,08/09/2022,7.5,30335
30336,08/09/2022,9.1,30336
30337,08/09/2022,14.2,30337
30338,08/09/2022,18.549999999999997,30338
30339,08/09/2022,8.549999999999999,30339
30340,08/09/2022,22.9,30340
30341,08/09/2022,17.85,30341
30342,08/09/2022,6.9,30342
30343,08/09/2022,11.25,30343
30344,08/10/2022,5,30344
30345,08/10/2022,15,30345
30346,08/10/2022,3,30346
30347,08/10/2022,3.8,30347
30348,08/10/2022,16,30348
30349,08/10/2022,26.1,30349
30350,08/10/2022,2.25,30350
30351,08/10/2022,12.55,30351
30352,08/10/2022,14.15,30352
30353,08/10/2022,14.2,30353
30354,08/10/2022,11,30354
30355,08/10/2022,10.35,30355
30356,08/10/2022,19.549999999999997,30356
30357,08/10/2022,3.75,30357
30358,08/10/2022,18,30358
30359,08/10/2022,3.75,30359
30360,08/10/2022,8,30360
30361,08/10/2022,36.1,30361
30362,08/10/2022,13.15,30362
30363,08/10/2022,22.9,30363
30364,08/10/2022,11.25,30364
30365,08/10/2022,20,30365
30366,08/10/2022,3.75,30366
30367,08/10/2022,13.2,30367
30368,08/10/2022,33.25,30368
30369,08/10/2022,11,30369
30370,08/10/2022,17.95,30370
30371,08/10/2022,17.75,30371
30372,08/10/2022,24.4,30372
30373,08/10/2022,31.75,30373
30374,08/10/2022,6.65,30374
30375,08/10/2022,22.799999999999997,30375
30376,08/10/2022,21.049999999999997,30376
30377,08/10/2022,10.35,30377
30378,08/10/2022,7.6,30378
30379,08/10/2022,2.8499999999999996,30379
30380,08/10/2022,1.9,30380
30381,08/10/2022,1.25,30381
30382,08/10/2022,20,30382
30383,08/10/2022,24.75,30383
30384,08/10/2022,11.25,30384
30385,08/10/2022,10.75,30385
30386,08/10/2022,1.5,30386
30387,08/10/2022,26.3,30387
30388,08/10/2022,9,30388
30389,08/10/2022,16.5,30389
30390,08/10/2022,6.25,30390
30391,08/10/2022,16.55,30391
30392,08/10/2022,11.399999999999999,30392
30393,08/10/2022,7.55,30393
30394,08/10/2022,13.549999999999999,30394
30395,08/10/2022,12.1,30395
30396,08/10/2022,18.95,30396
30397,08/10/2022,11.25,30397
30398,08/10/2022,35,30398
30399,08/10/2022,10.75,30399
30400,08/10/2022,15.799999999999999,30400
30401,08/10/2022,15.35,30401
30402,08/10/2022,6.25,30402
30403,08/10/2022,6.2,30403
30404,08/10/2022,25,30404
30405,08/10/2022,21.7,30405
30406,08/10/2022,7.5,30406
30407,08/10/2022,25.85,30407
30408,08/10/2022,8.35,30408
30409,08/10/2022,18.549999999999997,30409
30410,08/10/2022,17.45,30410
30411,08/10/2022,19.549999999999997,30411
30412,08/10/2022,6.6499999999999995,30412
30413,08/10/2022,10.75,30413
30414,08/10/2022,14.799999999999999,30414
30415,08/10/2022,8.75,30415
30416,08/10/2022,9.85,30416
30417,08/10/2022,11.3,30417
30418,08/10/2022,2.5,30418
30419,08/10/2022,22.85,30419
30420,08/10/2022,6,30420
30421,08/10/2022,15,30421
30422,08/10/2022,9.75,30422
30423,08/10/2022,11.25,30423
30424,08/10/2022,11.25,30424
30425,08/10/2022,3.75,30425
30426,08/10/2022,3.75,30426
30427,08/10/2022,22.5,30427
30428,08/10/2022,4.75,30428
30429,08/10/2022,19.9,30429
30430,08/10/2022,0.95,30430
30431,08/10/2022,16.049999999999997,30431
30432,08/10/2022,17.65,30432
30433,08/10/2022,15.75,30433
30434,08/10/2022,51.25,30434
30435,08/10/2022,2.8499999999999996,30435
30436,08/10/2022,13.75,30436
30437,08/10/2022,11.25,30437
30438,08/10/2022,22.799999999999997,30438
30439,08/10/2022,16.25,30439
30440,08/10/2022,12.75,30440
30441,08/10/2022,8.75,30441
30442,08/10/2022,22,30442
30443,08/10/2022,18.5,30443
30444,08/10/2022,16.049999999999997,30444
30445,08/10/2022,6.75,30445
30446,08/10/2022,6.75,30446
30447,08/10/2022,2.5,30447
30448,08/10/2022,6.6499999999999995,30448
30449,08/10/2022,17.5,30449
30450,08/10/2022,21.25,30450
30451,08/10/2022,24.549999999999997,30451
30452,08/10/2022,5,30452
30453,08/10/2022,10,30453
30454,08/10/2022,17.75,30454
30455,08/10/2022,8.75,30455
30456,08/10/2022,2.8499999999999996,30456
30457,08/10/2022,7.5,30457
30458,08/10/2022,12.25,30458
30459,08/10/2022,28,30459
30460,08/10/2022,4.7,30460
30461,08/10/2022,23.549999999999997,30461
30462,08/10/2022,6.75,30462
30463,08/10/2022,30.65,30463
30464,08/10/2022,10.1,30464
30465,08/10/2022,4.5,30465
30466,08/10/2022,26.35,30466
30467,08/10/2022,22.75,30467
30468,08/10/2022,12.899999999999999,30468
30469,08/10/2022,25,30469
30470,08/10/2022,7.5,30470
30471,08/10/2022,13.2,30471
30472,08/10/2022,27,30472
30473,08/10/2022,6,30473
30474,08/10/2022,16.15,30474
30475,08/10/2022,7.5,30475
30476,08/10/2022,11.7,30476
30477,08/10/2022,9,30477
30478,08/10/2022,3.8,30478
30479,08/10/2022,5,30479
30480,08/10/2022,6.6499999999999995,30480
30481,08/10/2022,10,30481
30482,08/10/2022,16.25,30482
30483,08/10/2022,16.35,30483
30484,08/10/2022,4.5,30484
30485,08/10/2022,17.5,30485
30486,08/10/2022,3.2,30486
30487,08/10/2022,11.149999999999999,30487
30488,08/10/2022,17.049999999999997,30488
30489,08/10/2022,27.85,30489
30490,08/10/2022,9.75,30490
30491,08/10/2022,14.25,30491
30492,08/10/2022,9,30492
30493,08/10/2022,17,30493
30494,08/10/2022,9,30494
30495,08/10/2022,1.25,30495
30496,08/10/2022,4,30496
30497,08/10/2022,18.75,30497
30498,08/10/2022,30.5,30498
30499,08/10/2022,5.65,30499
30500,08/10/2022,6,30500
30501,08/10/2022,15.1,30501
30502,08/10/2022,6.6499999999999995,30502
30503,08/10/2022,24.75,30503
30504,08/10/2022,17.4,30504
30505,08/10/2022,10,30505
30506,08/10/2022,16,30506
30507,08/10/2022,13.75,30507
30508,08/10/2022,7.6,30508
30509,08/10/2022,19.25,30509
30510,08/10/2022,6.6499999999999995,30510
30511,08/10/2022,5,30511
30512,08/10/2022,34.8,30512
30513,08/10/2022,3.75,30513
30514,08/10/2022,6.6499999999999995,30514
30515,08/10/2022,3.75,30515
30516,08/10/2022,19.7,30516
30517,08/10/2022,15.6,30517
30518,08/10/2022,8.149999999999999,30518
30519,08/11/2022,27.65,30519
30520,08/11/2022,10.55,30520
30521,08/11/2022,14.25,30521
30522,08/11/2022,3,30522
30523,08/11/2022,26.65,30523
30524,08/11/2022,6.25,30524
30525,08/11/2022,5.25,30525
30526,08/11/2022,12.8,30526
30527,08/11/2022,7.85,30527
30528,08/11/2022,27.6,30528
30529,08/11/2022,13.75,30529
30530,08/11/2022,20.15,30530
30531,08/11/2022,19,30531
30532,08/11/2022,7,30532
30533,08/11/2022,21.2,30533
30534,08/11/2022,10,30534
30535,08/11/2022,1.75,30535
30536,08/11/2022,9,30536
30537,08/11/2022,2.5,30537
30538,08/11/2022,21.25,30538
30539,08/11/2022,10,30539
30540,08/11/2022,16.25,30540
30541,08/11/2022,31.049999999999997,30541
30542,08/11/2022,15.5,30542
30543,08/11/2022,12.349999999999998,30543
30544,08/11/2022,3.75,30544
30545,08/11/2022,5.25,30545
30546,08/11/2022,10,30546
30547,08/11/2022,6.25,30547
30548,08/11/2022,20.25,30548
30549,08/11/2022,28.75,30549
30550,08/11/2022,7.2,30550
30551,08/11/2022,3.75,30551
30552,08/11/2022,20.1,30552
30553,08/11/2022,6.95,30553
30554,08/11/2022,18.75,30554
30555,08/11/2022,34.5,30555
30556,08/11/2022,15.75,30556
30557,08/11/2022,2,30557
30558,08/11/2022,5.65,30558
30559,08/11/2022,4.5,30559
30560,08/11/2022,12.25,30560
30561,08/11/2022,8.5,30561
30562,08/11/2022,13.25,30562
30563,08/11/2022,8.75,30563
30564,08/11/2022,9,30564
30565,08/11/2022,1.9,30565
30566,08/11/2022,12.5,30566
30567,08/11/2022,6.25,30567
30568,08/11/2022,14.249999999999998,30568
30569,08/11/2022,12.5,30569
30570,08/11/2022,14,30570
30571,08/11/2022,11.25,30571
30572,08/11/2022,21,30572
30573,08/11/2022,29,30573
30574,08/11/2022,7.6,30574
30575,08/11/2022,22,30575
30576,08/11/2022,9.4,30576
30577,08/12/2022,8,30577
30578,08/12/2022,27.5,30578
30579,08/12/2022,8.65,30579
30580,08/12/2022,17.299999999999997,30580
30581,08/12/2022,9.75,30581
30582,08/12/2022,8.75,30582
30583,08/12/2022,23.15,30583
30584,08/12/2022,5.699999999999999,30584
30585,08/12/2022,7.5,30585
30586,08/12/2022,13.5,30586
30587,08/12/2022,8.549999999999999,30587
30588,08/12/2022,22.5,30588
30589,08/12/2022,5,30589
30590,08/12/2022,22.25,30590
30591,08/12/2022,11.049999999999999,30591
30592,08/12/2022,16.049999999999997,30592
30593,08/12/2022,3.75,30593
30594,08/12/2022,18.75,30594
30595,08/12/2022,14.649999999999999,30595
30596,08/12/2022,4.75,30596
30597,08/12/2022,3,30597
30598,08/12/2022,8.75,30598
30599,08/12/2022,1.5,30599
30600,08/12/2022,23.25,30600
30601,08/12/2022,6.6499999999999995,30601
30602,08/12/2022,11.649999999999999,30602
30603,08/12/2022,15,30603
30604,08/12/2022,20.4,30604
30605,08/12/2022,15.1,30605
30606,08/12/2022,26.9,30606
30607,08/12/2022,26.5,30607
30608,08/12/2022,1.25,30608
30609,08/12/2022,7.5,30609
30610,08/12/2022,4.1,30610
30611,08/12/2022,24.5,30611
30612,08/12/2022,26.35,30612
30613,08/12/2022,21.7,30613
30614,08/12/2022,14.649999999999999,30614
30615,08/12/2022,10,30615
30616,08/12/2022,7,30616
30617,08/12/2022,23.549999999999997,30617
30618,08/12/2022,17.75,30618
30619,08/12/2022,12.5,30619
30620,08/12/2022,20.25,30620
30621,08/12/2022,17.75,30621
30622,08/12/2022,3.75,30622
30623,08/12/2022,9.799999999999999,30623
30624,08/12/2022,8.75,30624
30625,08/12/2022,23.75,30625
30626,08/12/2022,14.6,30626
30627,08/12/2022,7.6,30627
30628,08/12/2022,3.75,30628
30629,08/12/2022,15.749999999999998,30629
30630,08/12/2022,12.6,30630
30631,08/12/2022,2.25,30631
30632,08/12/2022,16.15,30632
30633,08/12/2022,4.25,30633
30634,08/12/2022,0.95,30634
30635,08/12/2022,19.7,30635
30636,08/12/2022,5.25,30636
30637,08/12/2022,39.8,30637
30638,08/12/2022,6.75,30638
30639,08/12/2022,6.949999999999999,30639
30640,08/12/2022,13,30640
30641,08/12/2022,8.549999999999999,30641
30642,08/12/2022,27.5,30642
30643,08/12/2022,19.25,30643
30644,08/12/2022,17.7,30644
30645,08/12/2022,8,30645
30646,08/12/2022,20,30646
30647,08/12/2022,9.7,30647
30648,08/12/2022,10.2,30648
30649,08/12/2022,7.6,30649
30650,08/12/2022,16,30650
30651,08/12/2022,5.45,30651
30652,08/12/2022,8.75,30652
30653,08/12/2022,18.75,30653
30654,08/12/2022,2.25,30654
30655,08/12/2022,16.4,30655
30656,08/12/2022,6.4,30656
30657,08/12/2022,5.699999999999999,30657
30658,08/12/2022,23.5,30658
30659,08/12/2022,0.75,30659
30660,08/12/2022,6,30660
30661,08/12/2022,21.3,30661
30662,08/12/2022,3.75,30662
30663,08/12/2022,56.9,30663
30664,08/12/2022,1.5,30664
30665,08/12/2022,10.45,30665
30666,08/12/2022,14.45,30666
30667,08/12/2022,5,30667
30668,08/12/2022,4.75,30668
30669,08/12/2022,7.5,30669
30670,08/12/2022,7.95,30670
30671,08/12/2022,3.2,30671
30672,08/12/2022,3.8,30672
30673,08/12/2022,13.5,30673
30674,08/12/2022,2.8499999999999996,30674
30675,08/12/2022,1.25,30675
30676,08/12/2022,6.6499999999999995,30676
30677,08/12/2022,13.15,30677
30678,08/12/2022,6.6499999999999995,30678
30679,08/12/2022,12.6,30679
30680,08/12/2022,24.75,30680
30681,08/13/2022,1.25,30681
30682,08/13/2022,25.5,30682
30683,08/13/2022,15.5,30683
30684,08/13/2022,18.4,30684
30685,08/13/2022,21.65,30685
30686,08/13/2022,17.6,30686
30687,08/13/2022,12.45,30687
30688,08/13/2022,21.25,30688
30689,08/13/2022,3.75,30689
30690,08/13/2022,24.75,30690
30691,08/13/2022,4.5,30691
30692,08/13/2022,5.699999999999999,30692
30693,08/13/2022,22.5,30693
30694,08/13/2022,7.5,30694
30695,08/13/2022,5.5,30695
30696,08/13/2022,2.8499999999999996,30696
30697,08/13/2022,28.2,30697
30698,08/13/2022,8.75,30698
30699,08/13/2022,18,30699
30700,08/13/2022,15.45,30700
30701,08/13/2022,10,30701
30702,08/13/2022,11.25,30702
30703,08/13/2022,2.8499999999999996,30703
30704,08/13/2022,9.5,30704
30705,08/13/2022,29.65,30705
30706,08/13/2022,18.75,30706
30707,08/13/2022,6.75,30707
30708,08/13/2022,20.7,30708
30709,08/13/2022,13.2,30709
30710,08/13/2022,4.7,30710
30711,08/13/2022,2.8499999999999996,30711
30712,08/13/2022,13,30712
30713,08/13/2022,0.95,30713
30714,08/13/2022,13.75,30714
30715,08/13/2022,23.6,30715
30716,08/13/2022,5.25,30716
30717,08/13/2022,3.75,30717
30718,08/13/2022,22.75,30718
30719,08/13/2022,11.1,30719
30720,08/13/2022,24.25,30720
30721,08/13/2022,27.75,30721
30722,08/13/2022,17.799999999999997,30722
30723,08/13/2022,5.25,30723
30724,08/13/2022,14.7,30724
30725,08/13/2022,13.25,30725
30726,08/13/2022,10.65,30726
30727,08/13/2022,9.75,30727
30728,08/13/2022,21.6,30728
30729,08/13/2022,5,30729
30730,08/13/2022,8.7,30730
30731,08/13/2022,27.25,30731
30732,08/13/2022,19.75,30732
30733,08/13/2022,11.25,30733
30734,08/13/2022,8.75,30734
30735,08/13/2022,9.25,30735
30736,08/13/2022,27.299999999999997,30736
30737,08/13/2022,22,30737
30738,08/13/2022,7.5,30738
30739,08/13/2022,1.25,30739
30740,08/13/2022,8.549999999999999,30740
30741,08/13/2022,12.5,30741
30742,08/13/2022,6.75,30742
30743,08/13/2022,3.75,30743
30744,08/13/2022,3.75,30744
30745,08/13/2022,22.35,30745
30746,08/13/2022,1.25,30746
30747,08/13/2022,31.049999999999997,30747
30748,08/13/2022,22.6,30748
30749,08/13/2022,19.799999999999997,30749
30750,08/13/2022,1.5,30750
30751,08/13/2022,5.5,30751
30752,08/13/2022,9.5,30752
30753,08/13/2022,10.1,30753
30754,08/13/2022,19.25,30754
30755,08/13/2022,4.75,30755
30756,08/13/2022,18.35,30756
30757,08/13/2022,28.799999999999997,30757
30758,08/13/2022,14.45,30758
30759,08/13/2022,6.75,30759
30760,08/13/2022,4.5,30760
30761,08/13/2022,28.5,30761
30762,08/13/2022,9.75,30762
30763,08/13/2022,18.9,30763
30764,08/13/2022,10.799999999999999,30764
30765,08/13/2022,11.25,30765
30766,08/13/2022,4.75,30766
30767,08/13/2022,8.75,30767
30768,08/13/2022,9.149999999999999,30768
30769,08/13/2022,20.75,30769
30770,08/13/2022,10.7,30770
30771,08/13/2022,17.25,30771
30772,08/13/2022,6.6499999999999995,30772
30773,08/13/2022,14.75,30773
30774,08/13/2022,16.349999999999998,30774
30775,08/13/2022,14.799999999999999,30775
30776,08/13/2022,21.25,30776
30777,08/13/2022,28,30777
30778,08/13/2022,21.6,30778
30779,08/13/2022,19.799999999999997,30779
30780,08/13/2022,13.25,30780
30781,08/13/2022,15.75,30781
30782,08/13/2022,27.5,30782
30783,08/13/2022,15,30783
30784,08/13/2022,5.25,30784
30785,08/13/2022,7.5,30785
30786,08/13/2022,13,30786
30787,08/13/2022,22.5,30787
30788,08/13/2022,14.5,30788
30789,08/13/2022,5.85,30789
30790,08/13/2022,11.2,30790
30791,08/13/2022,28.75,30791
30792,08/13/2022,7.6,30792
30793,08/13/2022,9.75,30793
30794,08/13/2022,1.25,30794
30795,08/13/2022,11.6,30795
30796,08/13/2022,11.149999999999999,30796
30797,08/13/2022,6,30797
30798,08/13/2022,15,30798
30799,08/13/2022,21.75,30799
30800,08/13/2022,8.45,30800
30801,08/13/2022,1.9,30801
30802,08/13/2022,6.05,30802
30803,08/13/2022,2.25,30803
30804,08/13/2022,10.9,30804
30805,08/13/2022,6.6499999999999995,30805
30806,08/13/2022,16.25,30806
30807,08/13/2022,17.5,30807
30808,08/13/2022,43.5,30808
30809,08/13/2022,15.75,30809
30810,08/13/2022,11.3,30810
30811,08/13/2022,16.9,30811
30812,08/13/2022,17.25,30812
30813,08/13/2022,19.799999999999997,30813
30814,08/13/2022,10.25,30814
30815,08/13/2022,2.5,30815
30816,08/13/2022,9.75,30816
30817,08/13/2022,8.549999999999999,30817
30818,08/13/2022,1.9,30818
30819,08/13/2022,3.75,30819
30820,08/13/2022,12.649999999999999,30820
30821,08/13/2022,4.4,30821
30822,08/13/2022,4.25,30822
30823,08/13/2022,6,30823
30824,08/13/2022,15.649999999999999,30824
30825,08/13/2022,8.549999999999999,30825
30826,08/13/2022,20.549999999999997,30826
30827,08/13/2022,18.15,30827
